5	84.23210	-4.90033	0.86713	0.33824	0.16759	0.39089	0.00631	0.05001	0.15985	0.05764	0.21998	0.12090	0.05889
1	84.11538	-4.77803	-1.15480	0.46922	0.53718	0.18208	0.18031	0.07666	0.21286	0.25703	0.03085	0.33907	0.29979
2	84.06920	-5.11606	-1.10383	0.28891	0.27662	0.24696	0.13096	0.10134	0.24978	0.27482	0.29017	0.05089	0.03856
3	84.20756	-4.83897	0.90161	0.45576	0.61240	0.48435	0.05067	0.02556	0.11250	0.17934	0.04694	0.18784	0.00489
4	84.15352	-5.26492	-1.41888	0.58087	0.62344	0.51752	0.24788	0.20717	0.27594	0.24925	0.04479	0.07733	0.14252
5	83.98629	-5.30370	-1.39599	0.70686	0.33718	0.42011	0.25130	0.09010	0.18991	0.03256	0.25976	0.11021	0.07028
1	84.09501	-4.85359	-1.05380	0.54317	0.11100	0.06798	0.00615	0.09912	0.32076	0.06247	0.35760	0.27903	0.19368
2	83.86459	-4.97946	-1.15526	0.60990	0.34382	0.16955	0.30474	0.17078	0.06490	0.31782	0.36258	0.28693	0.10888
3	84.68109	-4.76839	0.97200	0.40953	0.33241	0.23541	0.14042	0.00641	0.31317	0.42569	0.41533	0.20059	0.14259
4	84.67439	-4.45583	0.95339	0.42915	0.32746	0.36227	0.36038	0.27041	0.46217	0.31954	0.00174	0.02482	0.18372
5	84.28360	-5.17750	0.98214	0.48666	0.18176	0.05808	0.38976	0.34554	0.26945	0.25151	0.50539	0.01752	0.10112
1	83.84020	-4.78610	-1.01879	0.70347	0.31643	0.02896	0.37708	0.32961	0.14968	0.03372	0.26966	0.11634	0.11574
2	83.71861	-5.32828	-1.26609	0.77638	0.32930	0.29623	0.32887	0.13194	0.19249	0.52209	0.15206	0.11043	0.04701
3	84.40735	-5.03706	-1.25300	0.79076	0.25478	0.05559	0.13423	0.03433	0.01035	0.12738	0.07188	0.10717	0.01649
4	84.16366	-4.72029	-1.48021	0.94403	0.12522	0.12287	0.11908	0.05098	0.04922	0.07444	0.13022	0.08170	0.03028
5	84.46844	-4.71264	-1.20535	0.46880	0.28678	0.00923	0.15042	0.08821	0.04179	0.10094	0.02623	0.26015	0.25915
1	83.63778	-5.45349	-1.19648	0.54204	0.84560	0.26951	0.04397	0.20883	0.20762	0.22131	0.38252	0.07861	0.14856
2	84.09506	-4.87765	-1.34727	0.53208	0.21787	0.65994	0.08017	0.35327	0.10453	0.12929	0.04792	0.17286	0.07273
3	84.18974	-4.92585	-1.20177	0.55649	0.28272	0.34074	0.65508	0.38735	0.21771	0.29541	0.35611	0.25118	0.06601
4	84.26184	-4.60829	-1.48558	0.78354	0.41270	0.08419	0.16730	0.22693	0.27556	0.51905	0.36720	0.45066	0.05043
5	84.71828	-4.77192	-1.32737	0.40460	0.72066	0.67623	0.09429	0.17328	0.18972	0.09069	0.37977	0.10301	0.14343
1	84.34085	-5.02900	-1.43836	0.65833	0.20773	0.31942	0.18063	0.42543	0.07144	0.06805	0.18212	0.22541	0.05601
2	84.24052	-5.06907	-1.00791	0.29375	0.17855	0.57933	0.14910	0.35597	0.26780	0.00597	0.02409	0.03716	0.04683
3	84.58467	-4.75671	-1.19418	0.43874	0.36981	0.17290	0.15555	0.01690	0.16729	0.04252	0.11283	0.02531	0.17528
4	83.84208	-5.24825	-1.53709	0.58889	0.29001	0.12429	0.14850	0.42001	0.28332	0.32091	0.33689	0.41772	0.37325
5	83.80372	-5.04997	-1.03529	0.52501	0.00160	0.21884	0.16754	0.13068	0.20255	0.10022	0.00723	0.13058	0.03288
1	83.28680	-5.41488	-1.38373	0.76970	0.50703	0.43341	0.14545	0.24476	0.48132	0.43734	0.06790	0.22182	0.20213
2	84.42349	-5.00083	-1.01330	0.57785	0.46030	0.40444	0.15712	0.06627	0.44003	0.18977	0.33863	0.18551	0.10268
3	84.36855	-5.15654	-1.31931	0.43410	0.02350	0.14816	0.11397	0.06263	0.03267	0.15813	0.00133	0.00643	0.26239
4	83.82344	-5.04345	-1.31268	0.47879	0.24179	0.40977	0.04570	0.17273	0.15069	0.05017	0.32931	0.16566	0.07452
5	83.76506	-5.20298	-1.07448	0.39551	0.21143	0.29144	0.15636	0.33939	0.00625	0.15487	0.22740	0.08883	0.01284
1	84.29021	-5.11609	-1.11872	0.97373	0.43418	0.18288	0.04456	0.18460	0.30240	0.14200	0.18284	0.28385	0.03497
2	83.97691	-5.12451	0.89148	0.40987	0.44700	0.11792	0.07840	0.00274	0.05136	0.37285	0.22930	0.02048	0.36325
3	84.31478	-4.86049	-1.24904	0.80696	0.39205	0.28365	0.30357	0.05024	0.54154	0.29068	0.05679	0.08055	0.22667
4	84.38821	-4.97583	-1.28809	0.32527	0.61755	0.49124	0.02774	0.01183	0.23525	0.04193	0.14243	0.17533	0.30734
5	83.35441	-4.88339	-1.33454	0.85892	0.26893	0.19471	0.12655	0.35867	0.23951	0.15572	0.27806	0.10953	0.10062
1	83.94617	-5.09087	-1.24123	0.12997	0.02353	0.15497	0.20385	0.10888	0.30999	0.14409	0.12517	0.05618	0.24863
2	83.61324	-5.37768	0.86073	0.58769	0.47367	0.04141	0.44801	0.12586	0.07004	0.05088	0.13343	0.47151	0.48880
3	84.15485	-4.69456	-1.33594	0.64148	0.77432	0.67171	0.18092	0.14429	0.02234	0.05635	0.37803	0.19719	0.12343
